771035605|The Kreutzer Sonata|Bernard Rose|Drama, Mystery & Suspense|Jun 17, 2009|May 7, 2012||R (adult situations/language, nudity, sex, violence)|99|IFC Films|Bernard Rose, Lisa Enos|Based on a story written by Leo Tolstoy in response to Ludwig van Beethoven's eponymous composition, director Bernard Rose's mature dissection of modern marriage tells the tale of a wealthy philanthropist (Danny Huston) who becomes intensely possessive of his wife (Elisabeth Röhm) -- a beautiful and talented pianist. ~ Jason Buchanan, Rovi|5.4/10|18|10|8|||||2.9/5|91
771042185|Certified Copy (Copie Conforme)|Abbas Kiarostami|Art House & International, Drama|Mar 11, 2011|May 22, 2012|$1,337,384|NR|106|Artificial Eye Film Co. Ltd|Abbas Kiarostami, Massoumeh Lahidji|Juliette Binoche won the Best Actress prize in Cannes for her performance in this playful and provocative romantic drama from legendary auteur Abbas Kiarostami (TASTE OF CHERRY, THE WIND WILL CARRY US), his first feature made outside of Iran. Binoche plays a gallery owner living in a Tuscan village who attends a lecture by a British author (opera star William Shimell) on authenticity and fakery in art. Afterward, she invites him on a tour of the countryside, during which he is mistaken for her husband. They keep up the pretense and continue on their afternoon out, discussing love, life and art, and increasingly behaving like a long-married couple. But are they play-acting on a whim, or is there more to their seemingly new relationship than meets the eye? -- (C) IFC|7.8/10|129|115|14|8.3/10|30|28|2|3.6/5|6,590
771105127|New Year's Eve|Garry Marshall|Comedy, Romance|Dec 9, 2011|May 1, 2012|$54,538,013|PG-13 (for language including some sexual references)|117|Warner Bros.|Katherine Fugate|New Year's Eve celebrates love, hope, forgiveness, second chances and fresh starts, in the intertwining stories told amidst the pulse and promise of New York City on the most dazzling night of the year. -- (C) Warner Bros|3.1/10|138|10|128|3/10|34|1|33|3.1/5|81,279
771202905|Haywire|Steven Soderbergh|Action & Adventure, Drama, Mystery & Suspense|Jan 20, 2012|May 1, 2012|$18,934,858|R (for some violence)|93|Relativity Media|Lem Dobbs|This dynamic action-thriller directed by Steven Soderbergh boasts a talented cast that includes Channing Tatum, Ewan McGregor, Michael Fassbender, Antonio Banderas, Bill Paxton, Michael Douglas, Michael Angarano; and introduces MMA superstar Gina Carano as Mallory Kane, in a demanding lead role that has her performing her own high-adrenaline stunts. Mallory Kane is a highly trained operative who works for a government security contractor in the dirtiest, most dangerous corners of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassins who know her every move, Mallory must find the truth in order to stay alive. -- (C) Relativity Media|6.8/10|190|152|38|6.9/10|44|36|8|2.9/5|43,238
771204403|Albert Nobbs|Rodrigo García|Drama|Jan 27, 2012|May 15, 2012|$3,014,541|R (for some sexuality, brief nudity and language)|113|Roadside Attractions|Glenn Close, Gabriella Prekop, John Banville, Gabrialla Prekop|Five-time Academy Award nominee Glenn Close stars in this emotional and thought-provoking tale of a woman forced to live as a man in 19th Century Ireland. After thirty years of keeping up the charade, a new love threatens to destroy everything she's worked so hard to build.. -- (C) Roadside Attractions|6/10|155|87|68|6.3/10|41|21|20|3.2/5|9,857
771205887|One for the Money|Julie Ann Robinson|Comedy, Drama, Mystery & Suspense|Jan 27, 2012|May 15, 2012|$26,100,000|PG-13 (for violence, sexual references and language, some drug material and partial nudity)|91|Lionsgate Films|Stacy Sherman, Karen Ray, Liz Brixius|A proud, born-and-bred Jersey girl, Stephanie Plum's got plenty of attitude, even if she's been out of work for the last six months and just lost her car to a debt collector. Desperate for some fast cash, Stephanie turns to her last resort: convincing her sleazy cousin to give her a job at his bail bonding company...as a recovery agent. True, she doesn't even own a pair of handcuffs and her weapon of choice is pepper spray, but that doesn't stop Stephanie from taking on Vinny's biggest bail-jumper: former vice cop and murder suspect Joe Morelli - yup, the same sexy, irresistible Joe Morelli who seduced and dumped her back in high school. -- (C) Lionsgate|2.9/10|53|1|52|2.6/10|14|0|14|3/5|36,852
771206210|We Were Here|David Weissman, Bill Weber|Documentary|Sep 9, 2011|May 15, 2012||NR|90|Independent Films||"We Were Here documents the coming of what was called the ""Gay Plague"" in the early 1980s. It illuminates the profound personal and community issues raised by the AIDS epidemic as well as the broad political and social upheavals it unleashed. It offers a cathartic validation for the generation that suffered through, and responded to, the onset of AIDS. It opens a window of understanding to those who have only the vaguest notions of what transpired in those years. It provides insight into what society could, and should, offer its citizens in the way of medical care, social services, and community support. -- (C) Official Site"|8.1/10|44|44|0|8.3/10|16|16|0|4.1/5|2,870
771206861|This Means War|McG|Action & Adventure, Comedy, Romance|Feb 14, 2012|May 22, 2012|$54,758,461|PG-13 (for sexual content including references, some violence and action, and for language)|98|Twentieth Century Fox|Simon Kinberg, Timothy Dowling|The world's deadliest CIA operatives are inseparable partners and best friends until they fall for the same woman. Having once helped bring down entire enemy nations, they are now employing their incomparable skills and an endless array of high-tech gadgetry against their greatest nemesis ever - each other. -- (C) Fox|4.3/10|179|46|133|3.7/10|41|8|33|3.4/5|89,649
771208753|Windfall|Laura Israel|Documentary, Drama, Special Interest|Feb 3, 2012|May 14, 2012|$6,093|NR|83|First Run Features||Wind power... it's sustainable ... it burns no fossil fuels...it produces no air pollution. What's more, it cuts down dependency on foreign oil. That's what the people of Meredith, NY first thought when a wind developer looked to supplement the rural farm town's failing economy with a farm of their own -- that of 40 industrial wind turbines. But when a group of townspeople discover the impacts that a 400-foot high windmill could bring to their community, Meredith's residents become deeply divided as they fight over the future of their community. With wind development in the United States growing annually at 39 percent, Windfall is an eye-opener for anyone concerned about the environment and the future of renewable energy. -- (C) First Run Features|6.5/10|18|13|5|6.7/10|12|9|3|2.7/5|552
771209622|Joyful Noise|Todd Graff|Comedy|Jan 13, 2012|May 1, 2012|$29,000,000|PG-13 (for some language including a sexual reference)|118|Warner Bros. Pictures|Todd Graff|The small town of Pacashau, Georgia, has fallen on hard times, but the people are counting on the Divinity Church Choir to lift their spirits by winning the National Joyful Noise Competition. The choir has always known how to sing in harmony, but the discord between its two leading ladies now threatens to tear them apart. Their newly appointed director, Vi Rose Hill (Latifah), stubbornly wants to stick with their tried-and-true traditional style, while the fiery G.G. Sparrow (Parton) thinks tried-and-true translates to tired-and-old. Shaking things up even more is the arrival of G.G.'s rebellious grandson, Randy (Jeremy Jordan). Randy has an ear for music, but he also has an eye for Vi Rose's beautiful and talented daughter, Olivia (Keke Palmer), and the sparks between the two teenagers are causing even more heat between G.G. and Vi Rose. -- (C) Official Site|4.6/10|126|39|87|4.9/10|40|14|26|3.7/5|28,796
771218289|The Vow|Michael Sucsy|Drama, Romance|Feb 10, 2012|May 8, 2012|$125,014,030|PG-13 (for an accident scene, sexual content, partial nudity and some language)|104|Sony Pictures|Marc Silverstein, Jason Katims, Abby Kohn|A newlywed couple recovers from a car accident that puts the wife in a coma. Waking up with severe memory loss, her husband endeavors to win her heart again. -- (C) Sony Pictures|5/10|132|41|91|4.8/10|31|6|25|3.6/5|127,892
771221353|The Woman in Black|James Watkins|Drama, Horror, Mystery & Suspense|Feb 3, 2012|May 22, 2012|$54,322,273|PG-13 (for thematic material and violence/disturbing images)|94|CBS Films|Jane Goldman|A young lawyer (Radcliffe) travels to a remote village where he discovers the vengeful ghost of a scorner woman is terrorizing the locals. -- (C) CBS Films|6.1/10|185|123|62|5.9/10|42|27|15|3.3/5|97,669
771225863|Perfect Sense|David Mackenzie|Drama, Mystery & Suspense, Romance|Feb 3, 2012|May 22, 2012|$1,567|R (for language and some sexuality/nudity)|88|IFC Films|Kim Fupz Aakeson|A hit at Sundance '11 and winner of the Ediburgh Film Festival's prize for Best New British Feature, the amazing genre creation directed by David Mackenzie stars Eva Green and Ewan McGregor as witnesses to the end of the world-- strangers who form a desperate romantic connection in the face of an apocalyptic epidemic of sensory loss. -- (C) IFC|5.7/10|60|33|27|5.1/10|15|7|8|3.4/5|5,889
771229068|My Piece of the Pie|Cédric Klapisch|Art House & International, Comedy, Drama|Dec 9, 2011|May 14, 2012|$4,213|NR|109|IFC Films|Cédric Klapisch|France, a single mother from the blighted industrial north, and Steve, a hotshot trader with a keen eye for the killer deal, are thrown together when he's looking for a cleaner and she's looking for a job. When Alban, Steve's 3-year-old son, arrives on the doorstep to stay with his dad, Steve might need more than a cleaner. And France might need some payback from the man who almost single-handedly shut down the factory where she worked... -- (C) IFC|5.3/10|12|5|7|6.1/10|6|4|2|2.9/5|497
771237284|Carol Channing: Larger Than Life|Dori Berinstein|Documentary, Musical & Performing Arts, Television|Jan 20, 2012|May 21, 2012|$15,547|PG|83|Dramatic Forces|Dori Berinstein, Adam Zucker|The story of legendary performer Carol Channing's life is as colorful as the lipstick on her big, bright smile. In Carol Channing: Larger Than Life, director Dori Berinstein, with co-writer Adam Zucker, captures the magic and vivacity of the 90-year-old icon - both onstage and off...past and present. The film is both an intimate love story and a rarefied journey inside Broadway's most glamorous era. It is, above all, a look at an inspiring, incomparable and always entertaining American legend. -- (C) Official Site|7.1/10|30|27|3|6.9/10|14|12|2|4/5|269
771239140|Newlyweds|Edward Burns|Comedy|Jan 11, 2012|May 22, 2012||R (for drug use throughout, pervasive language, some sexual references and brief violent images)|93|Phase 4 Films|Edward Burns|"Buzzy (Edward Burns) and Katie (Caitlin FitzGerald) are a newly married couple living a seemingly conflict-free life. But when Buzzy's damaged and impulsive half-sister Linda (Kerry Bishé) arrives at their doorstep expecting to stay for an indefinite period in their Tribeca loft, her antics threaten to disrupt the couple's commitment to an ""easy"" marriage. Meanwhile, with Katie's sister Marsha projecting suspicions of her own husband's infidelity onto Buzzy, will the couple's formerly trusting and insulated life be able to withstand the dysfunctions of their respective siblings? -- (C) Tribeca"|6.6/10|10|7|3|||||3.3/5|918
771239389|Chronicle|Josh Trank|Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy|Feb 3, 2012|May 15, 2012|$60,800,000|PG-13 (for intense action and violence, thematic material, some language, sexual content and teen drinking)|83|20th Century Fox|Max Landis|Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over. -- (C) Official Site|7.1/10|176|150|26|7.2/10|35|30|5|3.7/5|115,666
